step,mean_logit_token_js_div,mean_bigram_token_js_div,mean_bigram_logit_js_div,mean_unigram_logit_js_div,bottom_conf_logit_token_js_div,bottom_conf_bigram_token_js_div,bottom_conf_bigram_logit_js_div,bottom_conf_unigram_logit_js_div,top_conf_logit_token_js_div,top_conf_bigram_token_js_div,top_conf_bigram_logit_js_div,top_conf_unigram_logit_js_div
0,0.68798828125,0.5836572051048279,0.6927785873413086,0.6928015947341919,0.6625868236975953,0.5602609125862231,0.6672888508999453,0.6673114350352953,0.7133897388024047,0.6070534976234326,0.7182683237826719,0.7182917544330885
1,0.68798828125,0.5836572051048279,0.6927791833877563,0.692801833152771,0.6625868236975953,0.5602609125862231,0.6672894359810833,0.6673116690678228,0.7133897388024047,0.6070534976234326,0.7182689307944294,0.7182919972377192
2,0.68798828125,0.5836572051048279,0.6927788257598877,0.6928012371063232,0.6625868236975953,0.5602609125862231,0.6672890849323999,0.6673110839865056,0.7133897388024047,0.6070534976234326,0.7182685665873755,0.7182913902261409
4,0.68798828125,0.5836572051048279,0.6927797794342041,0.6928020715713501,0.6625868236975953,0.5602609125862231,0.667290021062226,0.667311903100351,0.7133897388024047,0.6070534976234326,0.7182695378061822,0.7182922400423492
8,0.68798828125,0.5836572051048279,0.6928437948226929,0.692862868309021,0.6625868236975953,0.5602609125862231,0.667352858804412,0.66737158141968,0.7133897388024047,0.6070534976234326,0.7183347308409738,0.718354155198362
16,0.6883163452148438,0.5836572051048279,0.6930416226387024,0.6930475831031799,0.6629088321016705,0.5602609125862231,0.6675470476643389,0.6675528984967418,0.713723858328017,0.6070534976234326,0.7185361976130659,0.718542267709618
32,0.68798828125,0.5836572051048279,0.6926660537719727,0.6925453543663025,0.6625868236975953,0.5602609125862231,0.6671783876656134,0.667059909012759,0.7133897388024047,0.6070534976234326,0.7181537198783319,0.718030799719846
64,0.6878452301025391,0.5836572051048279,0.6913639903068542,0.690420389175415,0.6624464135083126,0.5602609125862231,0.6659002911389963,0.6649740728765885,0.7132440466967656,0.6070534976234326,0.7168276894747122,0.7158667054742416
128,0.6851339340209961,0.5836572051048279,0.681199848651886,0.6833452582359314,0.659785224415524,0.5602609125862231,0.6559240208222102,0.6580296591305587,0.7104826436264682,0.6070534976234326,0.7064756764815617,0.7086608573413041
256,0.6638689041137695,0.5836572051048279,0.6184490323066711,0.6503421068191528,0.6389166789739779,0.5602609125862231,0.5943655061324493,0.6256453995630378,0.6888211292535612,0.6070534976234326,0.642532558480893,0.6750388140752679
1000,0.6196260452270508,0.5836572051048279,0.5547242760658264,0.64691561460495,0.595519612438288,0.5602609125862231,0.5319152520190727,0.6222840537028698,0.6437324780158136,0.6070534976234326,0.5775333001125801,0.6715471755070301
2000,0.6347875595092773,0.5836572051048279,0.5854988098144531,0.6707851886749268,0.6103879812070981,0.5602609125862231,0.5620656353830508,0.6457033223271281,0.6591871378114565,0.6070534976234326,0.6089319842458555,0.6958670550227254
4000,0.6417732238769531,0.5836572051048279,0.6025024056434631,0.6799594759941101,0.6172397575571503,0.5602609125862231,0.5787314024888076,0.6547066705788528,0.6663066901967559,0.6070534976234326,0.6262734087981187,0.7052122814093674
8000,0.6475496292114258,0.5836572051048279,0.6067197918891907,0.670967698097229,0.622906001090237,0.5602609125862231,0.5828657378807561,0.6458824198034901,0.6721932573326146,0.6070534976234326,0.6305738458976252,0.6960529763909679
16000,0.6597709655761719,0.5836572051048279,0.6331965923309326,0.6659231185913086,0.6348958723595277,0.5602609125862231,0.6088276095257406,0.6409323183415522,0.684646058792816,0.6070534976234326,0.6575655751361247,0.690913918841065
33000,0.6541213989257812,0.5836572051048279,0.6124891638755798,0.6140195727348328,0.6293530364109309,0.5602609125862231,0.5885219626689504,0.5900224471350648,0.6788897614406316,0.6070534976234326,0.6364563650822093,0.6380166983346007
66000,0.6487264633178711,0.5836572051048279,0.6025276780128479,0.6282422542572021,0.6240604521265898,0.5602609125862231,0.5787561763180479,0.603968794131141,0.6733924745091524,0.6070534976234326,0.6262991797076479,0.6525157143832633
131000,0.6682977676391602,0.5836572051048279,0.6209326982498169,0.6633678078651428,0.6432624490601125,0.5602609125862231,0.5968008613039456,0.6384250016231694,0.6933330862182078,0.6070534976234326,0.6450645351956882,0.6883106141071162
143000,0.6685819625854492,0.5836572051048279,0.6188439130783081,0.662369430065155,0.6435413214128537,0.5602609125862231,0.5947526994445465,0.6374454005262241,0.6936226037580447,0.6070534976234326,0.6429351267120698,0.6872934596040859
